ID,DIR,ESTRATO,LOCALIDAD,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM
1021,CL 62 SUR 86B 13,2,7,2,72.0,300000,21600000,1,A,31,29,172.8,214.8,160000,27648000,56808000,264469,2
1022,CL 59C SUR 87G 21,2,7,2,72.0,300000,21600000,4,A,48,5,72.0,72.0,240000,15840000,37440000,520000,2
1023,KR 87F 59C 05 SUR,2,7,2,66.9,300000,20070000,4,A,52,13,145.4,145.4,250000,36350000,56420000,388033,2
1024,CL 62 SUR 86H 18,2,7,2,98.6,300000,29580000,4,A,39,11,82.8,315.8,200000,16560000,88080000,278911,2
1024,CL 62 SUR 86H 18,2,7,2,98.6,300000,29580000,1,A,36,11,233.0,315.8,180000,41940000,88080000,278911,2
1025,TV 86B 59B 59 SUR MJ,2,7,2,0.0,0,0,3,A,35,10,40.2,109.8,180000,5628000,11916000,108525,2
1025,TV 86B 59B 59 SUR MJ,2,7,2,0.0,0,0,1,A,21,10,43.8,109.8,120000,5256000,11916000,108525,2
1025,TV 86B 59B 59 SUR MJ,2,7,2,0.0,0,0,70,A,11,10,25.8,109.8,40000,1032000,11916000,108525,2
1026,CL 59C SUR 88F 12,2,7,2,96.8,400000,38720000,2,A,29,11,72.8,336.1,150000,10920000,105480000,313835,2
1026,CL 59C SUR 88F 12,2,7,2,96.8,400000,38720000,2,A,18,11,42.9,359.0,120000,5148000,94460000,281047,2
1026,CL 59C SUR 88F 12,2,7,2,96.8,400000,38720000,4,A,48,11,220.4,341.1,230000,50692000,94460000,281047,2
1027,KR 89A BIS A 58A 40 S,2,7,2,72.0,220000,15840000,1,A,34,11,95.7,120.7,180000,17226000,38566000,319519,2
1027,KR 89A BIS A 58A 40 S,2,7,2,72.0,220000,15840000,4,A,43,11,25.0,120.7,220000,5500000,36816000,305021,2
1028,KR 88C 57 19 SUR,2,7,2,69.0,280000,19320000,4,A,51,7,69.0,69.0,230000,15870000,35190000,510000,2
1029,KR 88C 57 43 SUR,2,7,2,69.0,280000,19320000,1,A,44,7,144.0,213.0,250000,36000000,72570000,340704,2
1029,KR 88C 57 43 SUR,2,7,2,69.0,280000,19320000,4,A,48,7,69.0,#REF!,250000,17250000,62790000,294789,2
1032,KR 87K 54F 54 SUR,2,7,2,105.0,160000,16800000,4,A,45,7,24.9,202.6,230000,5727000,52630600,259802,2
1032,KR 87K 54F 54 SUR,2,7,2,105.0,160000,16800000,1,A,35,11,177.1,202.6,180000,30103600,52630600,259802,2
1033,KR 88 53 55 SUR,2,7,2,76.5,180000,13770000,4,A,33,8,76.5,128.3,180000,13770000,36346000,283289,2
1033,KR 88 53 55 SUR,2,7,2,76.5,180000,13770000,1,A,21,8,51.8,128.3,140000,8806000,36346000,283289,2
1034,CL 51 SUR 88 12,2,7,2,84.0,140000,11760000,4,A,39,11,22.1,148.9,190000,4199000,36247000,243432,2
1034,CL 51 SUR 88 12,2,7,2,84.0,140000,11760000,1,A,29,11,126.8,148.9,170000,20288000,36247000,243432,2
1037,TV 87 BIS A 58C 14 SUR,2,7,2,75.6,200000,15120000,4,A,22,21,16.7,129.6,150000,2338000,33264000,256667,2
1037,TV 87 BIS A 58C 14 SUR,2,7,2,75.6,200000,15120000,1,A,24,21,112.9,129.6,140000,15806000,33264000,256667,2
1038,CL 62 SUR 86B 59,2,7,2,72.0,300000,21600000,4,A,44,29,72.0,72.0,200000,14400000,36000000,500000,2
1039,CL 56F SUR 99C 09,2,7,2,72.0,200000,14400000,4,A,26,14,72.0,72.0,160000,11520000,25920000,360000,2
1040,CL 56F SUR 98A 51,2,7,2,72.0,200000,14400000,1,A,31,12,40.3,276.7,170000,6851000,80351000,290390,2
1040,CL 56F SUR 98A 51,2,7,2,72.0,200000,14400000,4,A,42,12,236.4,276.7,250000,59100000,79545000,287477,2
1041,CL 56F SUR 98A 39,2,7,2,72.0,200000,14400000,4,A,46,11,72.0,144.7,250000,18000000,48394000,334444,2
1041,CL 56F SUR 98A 39,2,7,2,72.0,200000,14400000,22,A,43,11,72.7,144.7,220000,15994000,44032000,304299,2
1042,KR 123 63L 66,3,10,2,275.4,220000,60588000,1,A,38,13,273.5,553.2,170000,46495000,151835000,274467,2
1042,KR 123 63L 66,3,10,2,275.4,220000,60588000,4,A,36,13,279.7,553.2,160000,44752000,140895000,254691,2
1043,CL 64 122A 05,3,10,2,215.3,220000,47366000,1,A,33,44,211.6,353.5,150000,31741500,107477500,304073,2
1043,CL 64 122A 05,3,10,2,215.3,220000,47366000,4,A,37,44,141.9,353.5,200000,28370000,99687400,282033,2
1044,CL 64 121 37,3,10,2,440.4,200000,88088000,1,A,27,44,84.0,129.5,130000,10920000,105833000,817243,2
1044,CL 64 121 37,3,10,2,440.4,200000,88088000,4,A,26,44,45.5,129.5,150000,6825000,104083000,803730,2
1045,KR 117A 66A 08,3,10,2,72.0,220000,15840000,3,A,36,13,72.0,72.0,170000,12240000,28080000,390000,1
1046,CL 64C 116C 04,3,10,2,84.0,220000,18480000,1,A,33,12,110.5,208.9,180000,19893600,58053600,277875,2
1046,CL 64C 116C 04,3,10,2,84.0,220000,18480000,4,A,37,12,98.4,208.9,200000,19680000,53875200,257875,2
1047,KR 117 63F 23,3,10,2,72.0,220000,15840000,22,A,36,13,72.0,147.6,160000,11520000,40968000,277561,1
1047,KR 117 63F 23,3,10,2,72.0,220000,15840000,1,A,37,13,75.6,147.6,180000,13608000,40968000,277561,1
1076,AK 14 19 63,3,14,2,286.2,300000,85866000,4,A,53,42,106.8,996.5,250000,26700000,290500000,291529,2
1076,AK 14 19 63,3,14,2,286.2,300000,85866000,2,A,42,42,889.7,996.5,200000,177934000,245301200,246170,2
1077,AK 14 19 17 LC 1,3,14,1,39.7,300000,11910000,40,U,50,30,74.9,74.9,790988,59245000,71155000,950000,2
1078,AK 14 18 27 LC,3,14,1,17.7,300000,5310000,40,U,50,7,98.1,98.1,945872,92790000,98100000,1000000,2
1079,CL 18 14 17 LC,3,14,1,13.5,250000,3375000,40,U,50,46,56.7,56.7,890476,50490000,53865000,950000,2
1080,KR 15 16 50,3,14,2,387.8,350000,135730000,4,A,37,35,135.2,196.7,250000,33790000,169520000,861995,2
1080,KR 15 16 50,3,14,2,387.8,350000,135730000,70,A,11,35,61.5,196.7,60000,3690000,176278000,896359,2
1081,KR 15 16 80,3,14,2,205.6,350000,71960000,4,A,47,25,202.9,727.5,260000,52751400,229641400,315641,2
1081,KR 15 16 80,3,14,2,205.6,350000,71960000,2,A,36,25,524.7,727.5,200000,104930000,274134000,376796,2
1082,AK 14 16 65 LC,3,14,1,210.4,300000,63120000,40,U,57,7,536.1,536.1,882261,472980000,536100000,1000000,2
1083,CL 20 15 18,3,14,2,266.3,250000,66575000,4,A,57,25,81.6,487.5,300000,24480000,216674000,444496,3
1083,CL 20 15 18,3,14,2,266.3,250000,66575000,22,A,44,25,50.4,487.5,250000,12600000,216674000,444496,3
1083,CL 20 15 18,3,14,2,266.3,250000,66575000,25,A,70,25,127.6,487.5,350000,44667000,216674000,444496,3
1083,CL 20 15 18,3,14,2,266.3,250000,66575000,80,A,57,25,227.8,487.5,300000,68352000,216674000,444496,3
1084,KR 16 18 60,3,14,2,65.0,250000,16250000,4,A,38,25,130.7,130.7,250000,32670000,48920000,374350,2
1085,AC 19 15 57,3,14,2,160.5,350000,56175000,4,A,34,41,156.3,469.0,240000,37516800,145277400,309786,2
1085,AC 19 15 57,3,14,2,160.5,350000,56175000,22,A,34,41,156.3,469.0,180000,28137600,181231000,386453,2
1085,AC 19 15 57,3,14,2,160.5,350000,56175000,22,A,22,41,156.3,469.0,150000,23448000,181231000,386453,2
1086,CL 17A 15 16,3,14,2,99.0,350000,34650000,4,A,30,50,99.0,198.0,200000,19800000,67320000,340000,2
1086,CL 17A 15 16,3,14,2,99.0,350000,34650000,1,A,26,50,99.0,198.0,130000,12870000,70290000,355000,2
1087,KR 15 17A 11,3,14,2,207.3,350000,72555000,4,A,36,50,76.5,318.7,400000,30600000,180659000,566862,2
1087,KR 15 17A 11,3,14,2,207.3,350000,72555000,26,A,42,50,242.2,318.7,320000,77504000,175815000,551663,2
1088,CL 20 16 24,3,14,2,240.0,250000,60000000,4,A,37,46,23.5,240.0,250000,5875000,133630000,556792,3
1088,CL 20 16 24,3,14,2,240.0,250000,60000000,22,A,41,46,80.2,240.0,250000,20050000,133630000,556792,3
1088,CL 20 16 24,3,14,2,240.0,250000,60000000,25,A,48,46,136.3,240.0,350000,47705000,133630000,556792,3
1089,KR 17 20 33,3,14,2,220.0,250000,55000000,4,A,36,46,195.0,354.0,300000,58500000,138940000,392486,2
1089,KR 17 20 33,3,14,2,220.0,250000,55000000,1,A,30,46,159.0,354.0,160000,25440000,127755000,360890,2
1090,AK 14 14 25 LC,3,14,1,9.1,350000,3185000,40,U,56,7,50.5,50.5,936931,47315000,50500000,1000000,2
1091,AK 14 14 95 LC 2,3,14,1,34.1,350000,11935000,40,U,57,7,134.0,134.0,910933,122065000,134000000,1000000,2
1092,AK 14 14 63 LC 1,3,14,1,116.2,350000,40670000,40,U,53,7,310.4,310.4,868976,269730000,310400000,1000000,2
1093,AK 14 13 91 LC 2,3,14,1,41.4,350000,14490000,40,U,49,7,156.8,156.8,907589,142310000,156800000,1000000,2
1094,KR 16 BIS 14 26,3,14,2,221.3,150000,33195000,4,A,34,36,221.3,221.3,180000,39834000,73029000,330000,2
1114,CL 48 B SUR 23 D 30 BL 4 LC 3,3,6,2,44.6,280000,12493600,39,U,40,8,74.0,74.0,380000,28120000,40613600,548832,1
1115,KR 4 A 65 16 OF 101,4,2,1,10.9,700000,7630000,39,U,61,8,10.9,10.9,690000,7521000,15151000,1390000,1
1116,CL 37 SUR  28 29,3,18,1,84.9,200000,16980000,39,U,33,20,41.1,41.1,250000,10275000,27255000,663139,2
1117,KR 15 B 4 39 ,3,14,2,5.4,250000,1350000,39,U,50,8,18.4,18.4,520000,9568000,10918000,593370,2
1118,DG 16 62 41,3,16,2,601.8,320000,192576000,39,U,60,32,716.1,716.1,350000,250635000,443211000,618923,2
1119,AK 68 19 58 LC 104,3,16,2,65.2,320000,20857600,39,U,65,37,162.3,162.3,900000,146025000,166882600,1028552,3
1120,CL 23D 109 40,3,16,2,76.9,250000,19225000,1,A,28,5,45.5,45.5,170000,7735000,26960000,592527,2
1121,CL 22I 113A 26,3,16,2,60.6,220000,13332000,1,A,22,24,188.7,188.7,130000,24531000,37863000,200652,2
1122,AC 26 96 03,3,9,2,90.3,420000,37926000,4,A,39,21,90.3,90.3,220000,19866000,57792000,640000,2
1123,CL 17 96H 73,3,9,2,353.4,450000,159030000,4,A,57,23,61.8,631.8,300000,18540000,361365000,571961,2
1123,CL 17 96H 73,3,9,2,353.4,450000,159030000,20,A,61,23,314.1,631.8,300000,94230000,361365000,571961,2
1123,CL 17 96H 73,3,9,2,353.4,450000,159030000,22,A,48,23,37.6,631.8,350000,13160000,361365000,571961,2
1123,CL 17 96H 73,3,9,2,353.4,450000,159030000,25,A,60,23,218.3,631.8,350000,76405000,361365000,571961,2
1124,CL 17 97 68,3,9,2,122.5,650000,79625000,1,A,25,31,84.2,458.6,160000,13472000,167977000,366282,2
1124,CL 17 97 68,3,9,2,122.5,650000,79625000,4,A,42,31,374.4,458.6,200000,74880000,160489000,349954,2
1125,KR 99 20B 02,3,9,2,204.6,550000,112530000,1,A,39,34,311.8,429.1,180000,56124000,192114000,447714,2
1125,KR 99 20B 02,3,9,2,204.6,550000,112530000,4,A,46,34,117.3,429.1,200000,23460000,192114000,447714,2
1126,KR 99 18 20,3,9,2,171.9,700000,120330000,4,A,61,14,330.8,489.7,600000,198480000,414150000,845722,2
1126,KR 99 18 20,3,9,2,171.9,700000,120330000,20,A,61,14,158.9,489.7,600000,95340000,438635000,895722,2
1127,KR 99 20 53,3,9,2,819.8,550000,450884500,4,A,39,47,249.2,921.2,300000,74760000,794584500,862554,2
1127,KR 99 20 53,3,9,2,819.8,550000,450884500,4,A,65,47,336.7,921.2,500000,168350000,794584500,862554,2
1127,KR 99 20 53,3,9,2,819.8,550000,450884500,25,A,50,47,335.3,921.2,300000,100590000,794584500,862554,2
1128,KR 100 18 70,3,9,2,81.3,900000,73170000,1,A,45,29,159.5,254.0,220000,35090000,121394000,477929,2
1128,KR 100 18 70,3,9,2,81.3,900000,73170000,1,A,15,29,63.8,254.0,100000,6380000,121394000,477929,2
1128,KR 100 18 70,3,9,2,81.3,900000,73170000,4,A,33,29,30.7,254.0,220000,6754000,121394000,477929,2
1129,KR 100 18 76,3,9,2,129.1,900000,116190000,1,A,44,29,260.7,299.7,250000,65175000,191505000,638989,2
1129,KR 100 18 76,3,9,2,129.1,900000,116190000,4,A,41,29,39.0,299.7,260000,10140000,191505000,638989,2
1130,CL 20C 100 16,3,9,2,98.4,430000,42312000,1,A,32,16,82.0,178.0,120000,9840000,73272000,411640,2
1130,CL 20C 100 16,3,9,2,98.4,430000,42312000,4,A,42,16,96.0,178.0,220000,21120000,73272000,411640,2
1131,kR 100 26 87 LC,3,9,1,62.6,900000,56322000,40,U,53,9,161.6,208.1,1300000,210080000,312902000,1503614,2
1131,kR 100 26 87 LC,3,9,1,62.6,900000,56322000,98,U,42,9,46.5,208.1,1000000,46500000,312902000,1503614,2
1132,CL 19 100 29 LC,3,9,1,22.4,700000,15708000,40,U,51,9,42.7,42.7,1132000,48372000,64080000,1500000,2
1133,KR 102 19 43,3,9,2,131.0,430000,56330000,1,A,34,34,129.9,255.8,170000,22083000,105053000,410684,2
1133,KR 102 19 43,3,9,2,131.0,430000,56330000,4,A,42,34,133.2,255.8,200000,26640000,102546000,400884,2
1134,KR 102 19 41,3,9,2,393.5,420000,165270000,4,A,39,44,88.4,336.2,220000,19448000,229610000,682957,2
1134,KR 102 19 41,3,9,2,393.5,420000,165270000,20,A,42,44,135.2,336.2,220000,29744000,229610000,682957,2
1134,KR 102 19 41,3,9,2,393.5,420000,165270000,1,A,24,44,71.7,336.2,120000,8604000,229610000,682957,2
1134,KR 102 19 41,3,9,2,393.5,420000,165270000,22,A,31,44,40.9,336.2,160000,6544000,229610000,682957,2
1135,CL 18A 102 96,3,9,2,69.6,450000,31320000,1,A,28,8,65.4,130.8,170000,11118000,55518000,424450,2
1135,CL 18A 102 96,3,9,2,69.6,450000,31320000,4,A,34,8,65.4,130.8,200000,13080000,56172000,429450,2
1136,CL 17 102 16,3,9,2,285.9,450000,128655000,1,A,38,39,299.4,417.4,170000,50898000,203153000,486711,2
1136,CL 17 102 16,3,9,2,285.9,450000,128655000,4,A,42,39,118.0,417.4,200000,23600000,203153000,486711,2
1137,CL 17 102 64,3,9,2,281.6,450000,126720000,4,A,52,21,98.0,281.6,280000,27440000,209240000,743040,2
1137,CL 17 102 64,3,9,2,281.6,450000,126720000,25,A,64,21,183.6,281.6,300000,55080000,209240000,743040,2
1138,KR 103A 19 71,3,9,2,182.0,500000,91000000,1,A,40,21,152.7,310.6,180000,27486000,150066000,483149,2
1138,KR 103A 19 71,3,9,2,182.0,500000,91000000,4,A,36,21,54.4,283.2,200000,10880000,150066000,529894,2
1138,KR 103A 19 71,3,9,2,182.0,500000,91000000,22,A,42,21,103.5,263.8,200000,20700000,150066000,568863,2
1139,KR 103A 19 61,3,9,2,88.0,500000,44000000,1,A,37,36,125.3,160.3,160000,20048000,71048000,443219,2
1139,KR 103A 19 61,3,9,2,88.0,500000,44000000,4,A,38,36,35.0,160.3,200000,7000000,71048000,443219,2
1140,KR 103A 19 27,3,9,2,299.7,500000,149850000,25,A,63,3,217.0,299.7,320000,69440000,239965000,800684,2
1140,KR 103A 19 27,3,9,2,299.7,500000,149850000,4,A,37,3,82.7,299.7,250000,20675000,239965000,800684,2
1141,KR 103A 18 01,3,9,2,125.1,450000,56295000,1,A,54,13,479.3,541.2,280000,134204000,209069000,386306,2
1141,KR 103A 18 01,3,9,2,125.1,450000,56295000,4,A,58,13,61.9,541.2,300000,18570000,165773000,306306,2
1142,CL 17 103A 48,3,9,2,227.9,450000,102555000,4,A,42,33,455.8,683.7,250000,113950000,262085000,383333,2
1142,CL 17 103A 48,3,9,2,227.9,450000,102555000,20,A,42,33,227.9,683.7,200000,45580000,262085000,383333,2
1143,CL 17 103B 84,3,9,2,84.9,450000,38205000,1,A,37,19,78.1,109.9,220000,17182000,61747000,561847,2
1143,CL 17 103B 84,3,9,2,84.9,450000,38205000,4,A,33,19,31.8,109.9,200000,6360000,62383000,567634,2
1144,KR 104B 17 29 LC,3,9,1,9.3,420000,3897600,39,U,46,11,21.2,21.2,516000,10942400,14840000,700000,1
1145,CL 18 103B 95,3,9,2,95.5,420000,40110000,1,A,30,40,127.7,165.9,170000,21709000,68695000,414075,2
1145,CL 18 103B 95,3,9,2,95.5,420000,40110000,4,A,33,40,38.2,165.9,180000,6876000,69459000,418680,2
1146,CL 19 104 64,3,9,2,106.6,400000,42640000,1,A,32,29,55.8,108.4,170000,9486000,62646000,577915,1
1146,CL 19 104 64,3,9,2,106.6,400000,42640000,3,A,37,29,52.6,108.4,200000,10520000,62646000,577915,1
1147,AK 129 22B 57 LC IN5,3,16,1,264.9,400000,105968000,39,U,48,11,115.9,115.9,140000,16221800,122189800,1054542,2
1148,KR 104 16F 16,3,9,2,225.0,240000,54000000,4,A,32,5,33.0,225.0,200000,6600000,105288000,467947,2
1148,KR 104 16F 16,3,9,2,225.0,240000,54000000,1,A,20,1,32.7,225.0,100000,3270000,105288000,467947,2
1148,KR 104 16F 16,3,9,2,225.0,240000,54000000,33,A,49,1,159.3,225.0,260000,41418000,105288000,467947,2
1149,KR 100 16F 45,3,9,2,144.7,300000,43410000,1,A,34,32,96.0,144.8,160000,15360000,67554000,466533,2
1149,KR 100 16F 45,3,9,2,144.7,300000,43410000,4,A,40,32,48.8,144.8,180000,8784000,66594000,459903,2
1150,CL 18 112B 33 MJ,2,16,2,0.0,0,0,4,A,39,17,200.7,200.7,250000,50175000,50175000,250000,2
1151,CL 18 111 30 MJ,2,16,2,0.0,0,0,4,A,39,22,13.5,216.7,220000,2970000,39546000,182492,2
1151,CL 18 111 30 MJ,3,16,2,0.0,0,0,1,A,37,22,203.2,216.7,180000,36576000,39546000,182492,2
1152,KR 135 17D 05,3,16,2,72.0,200000,14400000,4,A,33,11,72.0,154.8,180000,12960000,48060000,310465,2
1152,KR 135 17D 05,3,16,2,72.0,200000,14400000,1,A,45,11,82.8,154.8,250000,20700000,48060000,310465,2
1153,CL 23B 121A 25,3,16,2,72.0,220000,15840000,4,A,54,17,47.4,264.8,300000,14220000,80062000,302349,2
1153,CL 23B 121A 25,3,16,2,72.0,220000,15840000,1,A,41,17,217.4,264.8,230000,50002000,80062000,302349,2
1154,AC 24 121 25,3,16,2,50.5,300000,15150000,4,A,36,13,50.7,105.8,200000,10140000,35208000,332779,2
1154,AC 24 121 25,3,16,2,50.5,300000,15150000,1,A,29,13,55.1,105.8,180000,9918000,35208000,332779,2
1155,AC 72 12 69 LC,4,2,1,73.3,2000000,146600000,40,U,73,30,336.4,336.4,1764472,593480000,740080000,2200000,2
1156,AK 14 71 16 LC 3,4,2,1,180.2,550000,99110000,40,U,47,30,136.0,136.0,471319,64090000,163200000,1200000,2
1157,AK 14 71 60,4,2,2,811.3,600000,486780000,4,U,67,4,319.4,1247.0,400000,127760000,918655000,736692,2
1157,AK 14 71 60,4,2,2,811.3,600000,486780000,8,U,45,28,516.7,1247.0,350000,180845000,918655000,736692,2
1157,AK 14 71 60,4,2,2,811.3,600000,486780000,22,U,49,6,410.9,1247.0,300000,123270000,918655000,736692,2
1158,AC 72 13 47 LC,4,2,1,9.4,2000000,18800000,40,U,69,16,23.5,23.5,2199064,51700000,70500000,3000000,2
1159,AC 72 13 41 LC,4,2,1,36.6,2000000,73200000,40,U,65,30,157.8,157.8,2036380,321300000,394500000,2500000,2
1160,AK 13 69 70 LC,4,2,1,20.8,550000,11440000,40,U,64,35,65.2,65.2,1224540,79840000,91280000,1400000,2
1161,AK 13 68 80 LC,4,2,1,19.7,550000,10851500,40,U,61,34,32.9,32.9,970167,31918500,42770000,1300000,2
1162,CL 68 12 46,4,2,2,105.3,700000,73710000,4,A,49,53,175.0,175.0,270000,56000000,129710000,741200,2
1163,AC 72 11 27 LC,4,2,1,91.1,2000000,182200000,40,U,67,35,149.6,149.6,982217,146920000,329120000,2200000,2
1164,AK 11 71 83 LC 1,4,2,1,47.4,2000000,94800000,40,U,77,12,382.4,382.4,3252092,1243600000,1338400000,3500000,2
1165,CL 71 9 92 LC 113,4,2,1,7.7,2000000,15400000,40,U,73,18,29.7,29.7,1481481,44000000,59400000,2000000,2
1166,AC 72 10 93 LC,4,2,1,24.9,2000000,49800000,40,U,73,25,55.2,55.2,2799855,154440000,204240000,3700000,2
1167,KR 9 71 51,5,2,2,322.8,900000,290520000,4,U,50,14,296.5,296.5,300000,88950000,379470000,1279831,2
1168,AC 72 10 61 LC,4,2,1,43.6,2000000,87200000,40,U,77,21,297.3,297.3,2706694,804700000,891900000,3000000,2
1169,CL 70A 10A 54,4,2,2,186.7,1200000,224040000,4,U,45,50,164.6,305.6,480000,79008000,366498000,1199274,2
1169,CL 70A 10A 54,4,2,2,186.7,1200000,224040000,20,U,45,50,141.0,305.6,450000,63450000,366498000,1199274,2
1170,CL 71 10 09,4,2,2,350.0,900000,315000000,4,U,43,48,372.0,372.0,550000,204600000,519600000,1396774,2
1171,KR 9 70A 33 LC 02,4,2,1,54.9,900000,49410000,40,U,71,15,114.0,114.0,2066579,235590000,285000000,2500000,2
1172,CL 67 9A 10 LC 2,4,2,1,26.4,900000,23760000,40,U,61,23,45.1,45.1,873171,39380000,63140000,1400000,2
1173,KR 9 71-72 LC,4,2,1,14.6,2000000,29200000,40,U,59,32,32.1,32.1,3089380,99200000,128400000,4000000,2
1174,CL 67 7 86 LC,4,2,1,52.0,900000,46800000,40,U,71,26,235.9,235.9,1551611,366025000,412825000,1750000,2
1175,KR 9 67A 24,4,2,2,214.5,900000,193050000,4,U,40,50,94.7,189.4,450000,42615000,273545000,1444271,2
1175,KR 9 67A 24,4,2,2,214.5,900000,193050000,20,U,40,50,94.7,189.4,350000,37880000,273545000,1444271,2
1176,AK 7 70A 06 LC 1,4,2,1,34.3,1500000,51450000,40,U,66,39,40.9,40.9,542054,22170000,73620000,1800000,2
1177,AK 7 70A 38 LC 2,4,2,1,29.6,1500000,44460000,40,U,61,39,52.5,52.5,953143,50040000,94500000,1800000,2
1178,CL 71 5 45 LC,4,2,1,12.1,1200000,14520000,40,U,65,19,45.0,45.0,1477333,66480000,81000000,1800000,2
1179,CL 71 5 11,5,2,2,170.9,1200000,205080000,4,U,50,27,159.9,159.8,340000,60762000,265842000,1663592,2
1180,AK 7 70 16 LC 103,4,2,1,27.1,1500000,40650000,40,U,62,38,80.5,80.5,1095031,88150000,128800000,1600000,2
1181,AK 7 70 88 LC 104,4,2,1,35.7,1500000,53550000,40,U,73,38,73.1,73.1,1067442,78030000,131580000,1800000,2
1182,AK 7 70 80 LC 106,4,2,1,31.5,1500000,47250000,40,U,68,40,68.9,68.9,1114224,76770000,124020000,1800000,2
1183,CL 72 BIS  5 53 LC,6,2,1,48.2,2000000,96400000,40,U,78,19,158.5,158.5,1091798,173050000,269450000,1700000,2
1184,CL 72 BIS  5 83 LC 104,6,2,1,18.8,2000000,37600000,40,U,78,33,80.0,80.0,1330000,106400000,144000000,1800000,2
1185,CL 65  4 A 16,4,2,2,98.0,600000,58800000,3,A,38,35,98.0,98.0,210000,20580000,79380000,810000,2
1186,AC 100 9 A 45 ET 1 LC 8,5,2,1,19.3,1000000,19270000,40,U,67,1,147.2,147.2,3869054,569370000,588640000,4000000,1
1187,AC 100 9 A 45 LC 4,5,2,1,46.8,1000000,46790000,40,U,67,1,357.6,357.6,3369166,1204915000,1251705000,3500000,1
1188,AC 100 9 A 45 ET 2 IN 1 ,5,2,1,3.2,1000000,3210000,40,U,67,1,26.2,26.2,3877481,101590000,104800000,4000000,1
1189,AC 100 9 A 45 LC 9,5,2,1,13.3,1000000,13300000,40,U,67,1,101.0,101.0,3868304,390660000,403960000,4000000,1
1190,AC 100 9 A 45 LC 3,5,2,1,298.2,1000000,298200000,40,U,67,1,132.8,282.5,2944500,831880000,1130080000,4000000,1
1191,AK 11 99 50 LC,6,2,1,17.2,1200000,20640000,40,U,62,26,41.8,41.8,1506220,62960000,83600000,2000000,2
1192,AK 11 97 A 42 LC 103,6,2,1,52.3,1200000,62760000,40,U,69,18,46.9,46.9,661834,31040000,93800000,2000000,2
1193,CL 99 10 76 LC,6,2,1,19.5,1200000,23400000,40,U,60,7,61.0,61.0,1716393,104700000,128100000,2100000,2
1194,AK 11 97 36 LC 03,6,2,1,20.8,1200000,24960000,40,U,65,7,41.8,41.8,1402871,58640000,83600000,2000000,2
1195,CL 96 10 10 LC 06,6,2,1,11.3,850000,9605000,40,U,72,7,19.4,19.4,2504897,48595000,58200000,3000000,2
1196,AK 11 96 50 LC,6,2,1,112.0,1200000,134400000,40,U,71,21,228.5,228.5,1911816,436850000,571250000,2500000,2
1197,KR 10 96 55 LC 06,6,2,1,13.8,850000,11696000,40,U,68,21,46.9,46.9,1550618,72724000,84420000,1800000,2
1198,CL 96 10 65 LC 8,5,2,1,35.3,850000,30022000,40,U,69,7,269.6,269.6,1688630,455204000,485226000,1800000,1
1199,AK 11 95 40 LC 5,6,2,1,23.1,1200000,27720000,40,U,67,34,54.6,54.6,1492308,81480000,109200000,2000000,2
1200,CL 96 10 45 LC,6,2,1,13.7,850000,11645000,40,U,67,7,64.8,64.8,1820293,117955000,129600000,2000000,2
1201,CL 96 10 03 LC 1,5,2,1,23.6,850000,20017500,40,U,69,34,60.7,60.7,1470222,89242500,109260000,1800000,1
1202,CL 96 10 13 LC 3,6,2,1,13.5,850000,11475000,40,U,80,34,16.5,16.5,1804545,29775000,41250000,2500000,2
1203,AC 100 11 A 33 LC 02,6,2,1,37.0,1000000,37000000,40,U,78,7,157.0,157.0,2764331,434000000,471000000,3000000,2
1204,AC 100 11 A 11 LC 21,6,2,1,20.9,1000000,20900000,40,U,71,7,30.3,30.3,2310231,70000000,90900000,3000000,2
1205,CL 97 11 17 LC,6,2,1,6.6,1200000,7920000,40,U,64,32,27.2,27.2,1708824,46480000,54400000,2000000,2
1206,AK 11 96 47 LC,6,2,1,17.9,1200000,21480000,40,U,64,31,47.8,47.8,1550628,74120000,95600000,2000000,2
1207,AK 11 96 23 LC,6,2,1,25.6,1200000,30720000,40,U,65,28,44.8,44.8,1314286,58880000,89600000,2000000,2
1208,CL 99 14 27 LC 103,6,2,1,9.6,1000000,9600000,40,U,71,16,20.6,20.6,1533981,31600000,41200000,2000000,2
1209,AK 15 97 18 LC B,5,2,1,156.2,1200000,187464000,40,U,63,37,156.2,156.2,800000,124976000,312440000,2000000,1
1210,AK 15 95 08,5,2,2,479.9,1200000,575880000,40,U,76,24,752.0,988.8,350000,263200000,1418480000,1434547,1
1210,AK 15 95 08,5,2,2,479.9,1200000,575880000,20,A,72,24,236.8,988.8,450000,106560000,1317010000,1331928,1
1211,CL 99 14 76 LC 106 S1,5,2,1,26.1,1000000,26100000,40,U,73,7,63.7,63.7,1390267,88560000,114660000,1800000,1
1212,CL 99 14 76 LC 201,6,2,1,133.3,1200000,159960000,40,U,73,7,325.4,325.4,1508420,490840000,650800000,2000000,2
1213,AC 100 14 83 LC 104,6,2,1,7.4,1050000,7770000,40,U,73,7,49.5,49.5,2343030,115980000,123750000,2500000,2
1214,AC 100 14 63 OF 102,6,2,1,12.8,1050000,13440000,40,U,75,24,42.8,42.8,1285981,55040000,68480000,1600000,2
