ID,CODSEC,DIR,ZHFG,TIPORESLZHF,ESTRATO,LOCALIDAD,UPZ,LONG,LAT,CONDJUR,AT,VALTER,VALTOTER,USO,SISTCON,PUNTAJE,EDAD,AC,AREATC,VALORC,VRTOTAL,AVALUO,INTEGRAL,ACTECOIM,TIPOAEI
503,001411310600000000,CL 43 SUR 16-86,6235115152121,3,3,18,,,,2,145.10,180000,26118000,001,A,15,56,52.80,261.40,80000,4224000,64558000,246970,2,1
503,001411310600000000,CL 43 SUR 16-86,6235115152121,3,3,18,,,,2,145.10,180000,26118000,004,A,34,56,42.00,261.40,200000,8400000,64558000,246970,2,1
504,001414012100000000,KR 9 50A-06 SUR ,6222215152121,2,2,18,,,,2,140.70,210000,29547000,004,A,28,34,143.60,462.10,180000,25848000,106355000,230156,2,1
504,001414012100000000,KR 9 50A-06 SUR ,6222215152121,2,2,18,,,,2,140.70,210000,29547000,001,A,28,34,318.50,462.10,140000,50960000,106355000,230156,2,1
505,001414180200000000,CL 49G SUR 5U 16,6222115152121,2,2,18,,,,2,168.00,180000,30240000,004,A,30,34,100.00,173.20,170000,17000000,58952000,340370,2,1
505,001414180200000000,CL 49G SUR 5U 16,6222115152121,2,2,18,,,,2,168.00,180000,30240000,001,A,32,34,73.20,173.20,160000,11712000,58952000,340370,2,1
506,001414580200000000,KR 10 50A 62 S,6235215152121,2,2,18,,,,2,110.50,200000,22100000,004,A,33,39,24.40,126.00,180000,3660000,38968000,309270,2,1
506,001414580200000000,KR 10 50A 62 S,6235215152121,2,2,18,,,,2,110.50,200000,22100000,001,A,27,39,101.60,126.00,140000,13208000,38968000,309270,2,1
507,001415250100000000,AC 51 SUR 15A-06,6235215153422,3,2,18,,,,2,98.00,350000,34300000,001,A,32,36,110.90,208.90,160000,17744000,70664000,338267,2,2
507,001415250100000000,AC 51 SUR 15A-06,6235215153422,3,2,18,,,,2,98.00,350000,34300000,004,A,36,36,98.00,208.90,190000,18620000,70664000,338267,2,2
508,001415371800000000,DG 46 SUR 16 69,6222125153121,3,2,18,,,,2,102.40,160000,16384000,001,A,23,60,74.90,102.40,120000,8988000,30322000,296113,2,1
508,001415371800000000,DG 46 SUR 16 69,6222125153121,3,2,18,,,,2,102.40,160000,16384000,004,A,30,8,27.50,102.40,180000,4950000,29497000,288057,2,1
509,001415392000000000,DG 46 SUR 16A-37,6222125153121,3,2,18,,,,2,105.00,160000,16800000,001,A,31,36,294.80,318.20,150000,44220000,66168000,207945,2,1
509,001415392000000000,DG 46 SUR 16A-37,6222125153121,3,2,18,,,,2,105.00,160000,16800000,004,A,34,8,23.40,318.20,220000,5148000,55686000,175003,2,1
510,001416102500000000,CL 49 BIS SUR 5B 11,6235215153121,2,2,18,,,,2,120.00,160000,19200000,033,A,32,34,120.00,120.00,150000,15600000,34800000,290000,2,1
511,001416410200000000,AC 48Q SUR 5 36,6235215153121,2,2,18,,,,2,85.40,170000,14518000,004,A,35,16,36.00,192.60,220000,7200000,53038000,275379,2,1
511,001416410200000000,AC 48Q SUR 5 36,6235215153121,2,2,18,,,,2,85.40,170000,14518000,001,A,40,13,156.60,192.60,200000,31320000,53038000,275379,2,1
512,001417251200000000,KR 5H 48L-04 SUR,6235215152121,2,2,18,,,,2,65.60,180000,11808000,004,A,33,21,65.61,126.13,180000,11153700,32039700,254021,2,1
512,001417251200000000,KR 5H 48L-04 SUR,6235215152121,2,2,18,,,,2,65.60,180000,11808000,001,A,28,21,60.52,126.13,150000,9078000,32039700,254021,2,1
513,001421113600000000,KR 5 48U 03 SUR,6235225152221,3,2,18,,,,2,72.00,300000,21600000,004,A,49,14,72.00,238.40,240000,17280000,75488000,316644,2,1
513,001421113600000000,KR 5 48U-03 SUR,6235225152221,3,2,18,,,,2,72.00,300000,21600000,022,A,46,11,83.20,238.40,240000,19968000,77152000,323624,2,1
513,001421113600000000,KR 5 48U-03 SUR,6235225152221,3,2,18,,,,2,72.00,300000,21600000,001,A,34,14,83.20,238.40,200000,16640000,77152000,323624,2,1
514,001421160100000000,KR 5 48X 53 SUR,6235225152221,3,2,18,,,,2,72.00,300000,21600000,004,A,49,3,155.20,155.20,250000,38800000,60400000,389175,2,1
515,001421272300000000,KR 5 48U 12 S,6235225152221,3,2,18,,,,2,72.00,300000,21600000,004,A,44,26,38.30,199.10,240000,9192000,64824000,325585,2,1
515,001421272300000000,KR 5 48U 12 S,6235225152221,3,2,18,,,,2,72.00,300000,21600000,022,A,44,23,33.60,199.10,180000,6048000,64824000,325585,2,1
515,001421272300000000,KR 5 48U 12 S,6235225152221,3,2,18,,,,2,72.00,300000,21600000,001,A,36,17,127.20,199.10,220000,27984000,64824000,325585,2,1
516,001421272400000000,KR 5 48U 10 S,6235225152221,3,2,18,,,,2,72.00,300000,21600000,004,A,34,19,24.00,143.10,200000,4800000,47838000,334298,2,1
516,001421272400000000,KR 5 48U 10 S,6235225152221,3,2,18,,,,2,72.00,300000,21600000,001,A,35,19,119.10,143.10,180000,21438000,47598000,332621,2,1
517,001421431100000000,KR 3 48X 28S,6235235152113,3,2,18,,,,2,72.00,220000,15840000,003,A,34,21,28.80,177.90,180000,5184000,44880000,252277,1,3
517,001421431100000000,KR 3 48X 28S,6235235152113,3,2,18,,,,2,72.00,220000,15840000,001,A,34,21,149.10,177.90,160000,23856000,44880000,252277,1,3
518,001421690400000000,CL 48X SUR 1F 22,6235235152221,3,2,18,,,,2,72.00,260000,18720000,001,A,33,22,196.30,232.30,180000,35334000,61974000,266784,2,1
518,001421690400000000,CL 48X SUR 1F 22,6235235152221,3,2,18,,,,2,72.00,260000,18720000,004,A,34,22,36.00,232.30,220000,7920000,61254000,263685,2,1
519,001421762100000000,KR 1G 48R 03S,5836835152121,3,2,18,,,,2,72.60,260000,18876000,004,A,31,21,68.20,155.16,180000,12276000,42774000,275677,2,1
519,001421762100000000,KR 1G 48R 03S,5836835152121,3,2,18,,,,2,72.60,260000,18876000,001,A,26,21,89.40,155.16,130000,11622000,45456000,292962,2,1
556,002202062700000000,CL 28 SUR  19 29,6222215152121,3,3,18,,,,2,84.50,200000,16900000,001,A,36,63,347.00,391.20,180000,73510000,90410000,231109,2,1
556,002202062700000000,CL 28 SUR  19 29,6222215152121,3,3,18,,,,2,84.50,200000,16900000,004,A,49,56,44.20,391.20,250000,11050000,102588000,262239,2,1
557,002202440300000000,CL 31 B SUR  23 C 20,6222215132113,3,3,18,,,,2,104.00,220000,22880000,001,A,30,65,203.40,255.40,170000,46538000,69418000,271801,1,3
557,002202440300000000,CL 31 B SUR  23 C 20,6222215132113,3,3,18,,,,2,104.00,220000,22880000,004,A,36,65,52.00,255.40,230000,11960000,79588000,311621,1,3
558,002202880100301007,AK 24 29 A 72 SUR LC 107,6222115152413,3,3,18,,,,2,14.49,430000,6230700,039,U,59,7,20.50,20.50,650000,13325000,19555700,953937,1,3
559,002203012900000000,KR 23 C  32 19 SUR,6222215153121,3,3,18,,,,2,110.50,250000,27625000,001,A,38,66,114.40,137.80,230000,32162000,59787000,433868,2,1
559,002203012900000000,KR 23 C  32 19 SUR,6222215153121,3,3,18,,,,2,110.50,250000,27625000,004,A,35,66,23.40,137.80,250000,5850000,60931000,442170,2,1
560,002203054100000000,CL 32  SUR   20 03,6222215153121,3,3,18,,,,2,54.00,250000,13500000,001,A,25,63,30.00,54.00,150000,9300000,22800000,422222,2,1
560,002203054100000000,CL 32  SUR   20 03,6222215153121,3,3,18,,,,2,54.00,250000,13500000,004,A,31,63,24.00,54.00,200000,4800000,23400000,433333,2,1
561,002203221200000000,CL 32 A SUR 23 F 27,6222215153221,3,3,18,,,,2,152.00,300000,45600000,001,A,35,68,277.35,328.55,200000,65710000,111310000,338792,2,1
561,002203221200000000,CL 32 A SUR 23 F 27,6222215153221,3,3,18,,,,2,152.00,300000,45600000,004,A,36,68,51.20,328.55,200000,10240000,111310000,338792,2,1
562,002203242000000000,KR 23 C 32 A 39 SUR,6222215153121,3,3,18,,,,2,104.00,250000,26000000,001,A,37,63,97.50,123.50,170000,23075000,49075000,397368,2,1
562,002203242000000000,KR 23 C 32 A 39 SUR,6222215153121,3,3,18,,,,2,104.00,250000,26000000,004,A,41,63,26.00,123.50,250000,6500000,55900000,452632,2,1
563,002205037200000000,AK 24 43 27 SUR,6232215153321,3,3,18,,,,2,97.30,280000,27244000,001,A,24,36,115.12,132.60,120000,13814400,44030000,332051,2,1
563,002205037200000000,AK 24 43 27 SUR,6232215153321,3,3,18,,,,2,97.30,280000,27244000,004,A,28,36,17.48,132.60,170000,2971600,43505600,328097,2,1
564,002205060800000000,AC 44 SUR 22A 54,6231115153322,3,3,18,,,,2,127.70,280000,35756000,001,A,27,56,58.70,204.10,130000,7631000,67251000,329500,2,2
564,002205060800000000,AC 44 SUR 22A 54,6231115153322,3,3,18,,,,2,127.70,350000,44695000,004,A,30,56,30.00,204.10,180000,5400000,66064000,323684,2,2
564,002205060800000000,AC 44 SUR 22A 54,6231115153322,3,3,18,,,,2,127.70,350000,44695000,009,A,28,56,87.30,204.10,160000,13968000,66064000,323684,2,2
564,002205060800000000,AC 44 SUR 22A 54,6231115153322,3,3,18,,,,2,127.70,350000,44695000,022,A,28,56,28.10,204.10,160000,4496000,66064000,323684,2,2
565,002205120700000000,AC 44 SUR 23 50,6232215153322,3,3,18,,,,2,143.01,350000,50053500,001,A,31,57,222.82,239.62,140000,31194800,84608300,353094,2,2
565,002205120700000000,AC 44 SUR 23 50,6232215153322,3,3,18,,,,2,143.01,350000,50053500,004,A,34,57,16.80,239.62,200000,3360000,84104300,350990,2,2
566,002205120800000000,AC 44 SUR 23 58,6232215153322,3,3,18,,,,2,233.30,350000,81655000,001,A,28,50,111.89,227.46,130000,14545700,117003300,514391,2,2
566,002205120800000000,AC 44 SUR 23 58,6232215153322,3,3,18,,,,2,233.30,350000,81655000,004,A,33,50,115.57,227.46,180000,20802600,116966500,514229,2,2
567,002205252700000000,AK 13 42 83S,6462215153422,3,3,18,,,,2,135.10,350000,47285000,004,A,59,10,434.00,434.00,280000,121520000,168805000,388952,2,2
568,002205260700000000,AC 44 SUR 21 60,6232215153322,3,3,18,,,,2,208.30,350000,72905000,004,A,46,90,205.50,625.60,220000,45210000,210537000,336536,2,2
568,002205260700000000,AC 44 SUR 21 60,6232215153322,3,3,18,,,,2,208.30,350000,72905000,022,A,46,90,420.10,625.60,220000,92422000,210537000,336536,2,2
569,002205313200000000,AC 44 SUR 21 57,6232215153322,3,3,18,,,,2,99.00,350000,34650000,004,A,37,26,96.40,96.40,220000,21208000,55858000,579440,2,2
570,002205320500000000,DG 44S 20 30,6462215153121,3,3,18,,,,2,96.30,230000,22149000,001,A,33,60,207.51,232.71,150000,31126500,57811500,248427,2,1
570,002205320500000000,DG 44S 20 30,6462215153121,3,3,18,,,,2,96.30,230000,22149000,004,A,34,60,25.20,232.71,180000,4536000,57307500,246261,2,1
571,002205360700000000,DG 44 SUR 22A 70,6232215153121,3,3,18,,,,2,92.10,240000,22104000,001,A,35,30,76.50,166.50,160000,12240000,48744000,292757,2,1
571,002205360700000000,DG 44 SUR 22A 70,6232215153121,3,3,18,,,,2,92.10,240000,22104000,004,A,36,30,90.00,166.50,160000,14400000,47214000,283568,2,1
572,002205486900000000,AK 14 46 33 SUR,6462215153422,3,3,18,,,,2,170.80,400000,68320000,001,A,32,70,197.50,350.30,160000,31600000,130480000,372481,2,2
572,002205486900000000,AK 14 46 33 SUR,6462215153422,3,3,18,,,,2,170.80,400000,68320000,004,A,39,46,152.80,350.30,200000,30560000,130480000,372481,2,2
573,002205510700000000,DG 48S 18A 60,6462215153322,3,3,18,,,,2,72.00,230000,16560000,001,A,32,40,93.40,141.80,170000,15878000,41150000,290197,2,2
573,002205510700000000,DG 48S 18A 60,6462215153322,3,3,18,,,,2,72.00,230000,16560000,004,A,31,40,48.40,141.80,180000,8712000,38314000,270197,2,2
574,002205512200000000,CL 47 SUR 18B 13,6462215153422,3,3,18,,,,2,182.56,400000,73024000,004,A,55,24,72.30,597.50,280000,20244000,208812000,349476,2,2
574,002205512200000000,CL 47 SUR 18B 13,6462215153422,3,3,18,,,,2,182.56,400000,73024000,013,A,55,24,525.20,597.50,220000,115544000,208812000,349476,2,2
575,002301031500102001,AC 22 SUR 33 31 LC,6222115153322,3,3,18,,,,1,51.76,400000,20704000,040,U,49,9,134.80,134.80,650000,87620000,108324000,803591,2,2
576,002301201100000000,CL 30A SUR 32 57,6222115153322,3,3,18,,,,2,180.20,350000,63070000,004,A,34,34,75.00,460.00,180000,13500000,145870000,317109,2,2
576,002301201100000000,CL 30A SUR 32 57,6222115153322,3,3,18,,,,2,180.20,350000,63070000,001,A,30,34,385.00,460.00,180000,69300000,145870000,317109,2,2
577,002302231400000000,CL 29 SUR  28 A 88,6462215152121,3,3,15,,,,2,216.00,250000,54000000,001,A,22,55,69.50,83.00,120000,10635000,64635000,778735,2,1
577,002302231400000000,CL 29 SUR  28 A 88,6462215152121,3,3,15,,,,2,216.00,250000,54000000,004,A,30,55,13.50,83.00,170000,2295000,59275000,714157,2,1
578,002303041300000000,AC 22 SUR 29 B 31,6232215153322,3,3,18,,,,2,256.30,450000,115335000,001,A,35,56,169.60,390.90,180000,83640000,198975000,509018,2,2
578,002303041300000000,AC 22 SUR 29 B 31,6232215153322,3,3,18,,,,2,256.30,450000,115335000,004,A,46,85,221.30,390.90,240000,53112000,202367000,517695,2,2
579,002303041500000000,AC 22 SUR  24 B 09,6232215153322,3,3,18,,,,2,162.50,450000,73125000,004,A,34,55,162.50,162.50,220000,35750000,99103000,645622,2,2
580,002304110800000000,KR 26  26 80 SUR,6232215151121,3,3,18,,,,2,173.90,220000,38258000,001,A,35,40,343.10,472.80,210000,93877000,132135000,279473,2,1
580,002304110800000000,KR 26  26 80 SUR,6232215151121,3,3,18,,,,2,173.90,220000,38258000,001,A,14,16,55.90,472.80,100000,5590000,132135000,279473,2,1
580,002304110800000000,KR 26  26 80 SUR,6232215151121,3,3,18,,,,2,173.90,220000,38258000,004,A,44,16,73.80,472.80,220000,16236000,132135000,279473,2,1
581,002307124900801002,DG 36 SUR 25 73,6232315151113,3,3,18,,,,1,21.00,320000,6720000,039,U,48,29,34.80,34.80,507000,17640000,24360000,700000,1,3
582,002307382200000000,KR 27 41 43 SUR,6232315151122,3,3,18,,,,2,83.20,380000,31616000,004,A,36,69,62.70,62.70,160000,10032000,41648000,664242,2,2
583,002307152400000000,CL 39 S 29 07,6232315151122,3,3,18,,,,2,104.00,300000,31200000,001,A,30,76,104.90,209.40,140000,14686000,66786000,318940,2,2
583,002307152400000000,CL 39 S 29 07,6232315151122,3,3,18,,,,2,104.00,300000,31200000,004,A,41,76,104.50,209.40,200000,20900000,63651000,303968,2,2
584,002307510200000000,CL 42S 27 10,6232315151122,3,3,18,,,,2,84.00,320000,26880000,004,A,34,70,33.30,291.20,180000,5994000,69127000,237387,2,2
584,002307510200000000,CL 42S 27 10,6232315151122,3,3,18,,,,2,84.00,320000,26880000,001,A,33,70,227.50,291.20,150000,34125000,69098000,237287,2,2
584,002307510200000000,CL 42S 27 10,6232315151122,3,3,18,,,,2,84.00,320000,26880000,001,A,15,70,30.40,291.20,70000,2128000,69098000,237287,2,2
585,002307510300000000,CL 42S 27 18,6232315151122,3,3,18,,,,2,511.40,300000,153420000,004,A,55,75,504.70,1022.10,220000,111034000,367934000,359978,2,2
585,002307510300000000,CL 42S 27 18,6232315151122,3,3,18,,,,2,511.40,300000,153420000,022,A,49,75,517.40,1022.10,200000,103480000,367934000,359978,2,2
586,002307160300000000,CL 41 S 28 A 30,6232315151122,3,3,18,,,,2,50.00,300000,15000000,001,A,34,56,153.00,153.00,150000,22950000,37950000,248039,2,2
587,002308135400000000,DG 40A SUR 27 96,6232215153321,3,3,18,,,,2,90.10,280000,25228000,004,A,37,51,90.10,180.20,200000,18020000,57664000,320000,2,1
587,002308135400000000,DG 40A SUR 27 96,6232215153321,3,3,18,,,,2,90.10,280000,25228000,001,A,30,51,90.10,180.20,160000,14416000,59466000,330000,2,1
588,002308283700000000,KR 25 44 69S,6232215153113,3,3,18,,,,2,705.80,190000,134102000,003,A,48,34,34.80,472.10,250000,8700000,249946000,529434,1,3
588,002308283700000000,KR 25 44 69S,6232215153113,3,3,18,,,,2,705.80,190000,134102000,022,A,43,34,170.90,472.10,220000,37598000,244900000,518746,1,3
588,002308283700000000,KR 25 44 69S,6232215153113,3,3,18,,,,2,705.80,190000,134102000,020,A,43,34,168.20,472.10,250000,42050000,244900000,518746,1,3
588,002308283700000000,KR 25 44 69S,6232215153113,3,3,18,,,,2,705.80,190000,134102000,033,A,51,34,98.20,472.10,280000,27496000,244900000,518746,1,3
589,002308321500000000,CL 46 SUR 26A 57,6232215153222,3,3,18,,,,2,210.90,400000,84360000,004,A,39,36,57.20,253.50,200000,11440000,126434000,498753,2,2
589,002308321500000000,CL 46 SUR 26A 57,6232215153222,3,3,18,,,,2,210.90,400000,84360000,004,A,26,36,38.00,253.50,170000,6460000,126434000,498753,2,2
589,002308321500000000,CL 46 SUR 26A 57,6232215153222,3,3,18,,,,2,210.90,400000,84360000,001,A,32,36,134.30,253.50,180000,24174000,126434000,498753,2,2
589,002308321500000000,CL 46 SUR 26A 57,6232215153222,3,3,18,,,,2,210.90,400000,84360000,001,A,7,36,24.00,253.50,40000,960000,126434000,498753,2,2
590,002308382200000000,KR 27 47 18 S,6232215153222,3,3,18,,,,2,64.20,400000,25680000,002,A,34,46,150.60,301.40,180000,27108000,77960000,258660,2,2
590,002308382200000000,KR 27 47 18 S,6232215153222,3,3,18,,,,2,64.20,400000,25680000,002,A,17,46,78.30,301.40,90000,7047000,80309000,266453,2,2
590,002308382200000000,KR 27 47 18 S,6232215153222,3,3,18,,,,2,64.20,400000,25680000,004,A,44,46,72.50,301.40,250000,18125000,80309000,266453,2,2
591,002308455600000000,AC 44 SUR 24B 27,6232215153322,3,3,18,,,,2,136.00,350000,47600000,004,A,37,49,136.00,418.20,210000,28560000,118490000,283333,2,2
591,002308455600000000,AC 44 SUR 24B 27,6232215153322,3,3,18,,,,2,136.00,350000,47600000,001,A,29,49,282.20,418.20,150000,42330000,121312000,290081,2,2
592,002401024100000000,CL 46 SUR 24-59,6030215152122,3,3,6,,,,2,206.60,220000,45452000,004,A,33,28,174.20,206.60,180000,31356000,76808000,371772,2,2
592,002401024100000000,CL 46 SUR 24-59,6030215152122,3,3,6,,,,2,206.60,220000,45452000,004,A,37,10,32.40,206.60,220000,7128000,76808000,371772,2,2
595,002403110100000000,KR 54B 51C 35,6010215153121,3,3,18,,,,2,76.00,280000,21280000,004,A,37,32,35.50,240.40,250000,8875000,60917000,253399,2,1
595,002403110100000000,KR 54B 51C 35,6010215153121,3,3,18,,,,2,76.00,280000,21280000,001,A,33,32,128.40,240.40,180000,23112000,60917000,253399,2,1
595,002403110100000000,KR 54B 51C 35,6010215153121,3,3,18,,,,2,76.00,280000,21280000,001,A,16,32,76.50,240.40,100000,7650000,60917000,253399,2,1
596,002403151500101003,KR 55A 52 21 SUR LC 101,6010215153113,3,3,18,,,,1,9.23,250000,2307500,039,U,55,4,26.40,26.40,500000,13200000,15507500,587405,1,3
597,002403322900000000,AK 54 45A 43 SUR,6010215153121,3,3,18,,,,2,160.00,300000,48000000,004,A,40,30,128.00,348.80,220000,28160000,124736000,357615,2,1
597,002403322900000000,AK 54 45A 43 SUR,6010215153121,3,3,18,,,,2,160.00,300000,48000000,022,A,40,30,220.80,348.80,220000,48576000,124736000,357615,2,1
598,002403372800000000,AC 45A SUR 55 33,6010215153421,3,2,18,,,,2,126.00,400000,50400000,004,A,50,26,126.00,546.20,250000,31500000,174344000,319194,2,1
598,002403372800000000,AC 45A SUR 55 33,6010215153421,3,3,18,,,,2,126.00,400000,50400000,001,A,37,26,420.20,546.20,220000,92444000,174344000,319194,2,1
599,002404012900000000,AC 45A SUR 48 19,6010215152422,3,2,18,,,,2,160.00,400000,64000000,004,A,35,41,31.50,366.10,250000,7875000,137510000,375608,2,2
599,002404012900000000,AC 45A SUR 48 19,6010215152422,3,2,18,,,,2,160.00,400000,64000000,022,A,31,41,128.50,366.10,190000,24415000,137510000,375608,2,2
599,002404012900000000,AC 45A SUR 48 19,6010215152422,3,3,18,,,,2,160.00,400000,64000000,001,A,42,41,206.10,366.10,200000,41220000,137510000,375608,2,2
600,002404171900000000,AC 45A SUR 50 59,6010215152422,3,3,18,,,,2,160.00,400000,64000000,004,A,39,36,160.00,412.80,180000,28800000,143360000,347287,2,2
600,002404171900000000,AC 45A SUR 50 59,6010215152422,3,2,18,,,,2,160.00,400000,64000000,004,A,48,36,252.80,412.80,200000,50560000,143360000,347287,2,2
601,002404180800000000,DG 46S 50 50,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,46,40,160.00,269.80,200000,32000000,109960000,407561,2,2
601,002404180800000000,DG 46S 50 50,6030215152122,3,3,18,,,,2,160.00,350000,56000000,001,A,37,40,109.80,269.80,200000,21960000,109960000,407561,2,2
602,002404190400000000,DG 46A S 50 24,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,44,20,160.00,377.60,250000,40000000,142480000,377331,2,2
602,002404190400000000,DG 46A S 50 24,6030215152122,3,3,18,,,,2,160.00,350000,56000000,001,A,43,20,164.80,377.60,250000,41200000,142480000,377331,2,2
602,002404190400000000,DG 46A S 50 24,6030215152122,3,3,18,,,,2,160.00,350000,56000000,001,A,19,2,52.80,377.60,100000,5280000,142480000,377331,2,2
603,002404233100000000,DG 48S 50 01,6030215152123,3,3,18,,,,2,160.00,350000,56000000,003,A,34,40,158.40,158.40,180000,28512000,84512000,533535,2,3
604,002404241500000000,KR 51 49 32 SUR,6010215152323,3,3,18,,,,2,160.00,500000,80000000,004,A,34,39,156.87,597.03,200000,31374000,111374000,186547,2,3
605,002404260500000000,KR 51 50 28 SUR,6010215152323,3,3,18,,,,2,144.00,500000,72000000,004,A,39,40,144.00,428.00,200000,28800000,100800000,235514,2,3
606,002404290200000000,DG 45S 51 10,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,43,44,160.00,324.80,280000,44800000,150240000,462562,2,2
606,002404290200000000,DG 45S 51 10,6030215152122,3,3,18,,,,2,160.00,350000,56000000,020,A,42,44,164.80,324.80,300000,49440000,150240000,462562,2,2
607,002404290400000000,DG 45S 51 22,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,46,44,160.00,334.80,220000,35200000,126160000,376822,2,2
607,002404290400000000,DG 45S 51 22,6030215152122,3,2,18,,,,2,160.00,350000,56000000,022,A,42,44,174.80,334.80,200000,34960000,126160000,376822,2,2
608,002404290600000000,DG 45S 51 34,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,42,44,67.20,196.80,220000,14784000,92507000,470056,2,2
608,002404290600000000,DG 45S 51 34,6030215152122,3,3,18,,,,2,160.00,350000,56000000,001,A,36,44,97.50,196.80,180000,17550000,92507000,470056,2,2
608,002404290600000000,DG 45S 51 34,6030215152122,3,3,18,,,,2,160.00,350000,56000000,001,A,21,44,32.10,196.80,130000,4173000,92507000,470056,2,2
609,002404290900000000,DG 45S 51 60,6030215152122,3,2,18,,,,2,160.00,350000,56000000,004,A,42,44,52.80,396.80,220000,11616000,67616000,170403,2,2
